90_3	a than version ##0 similar performance aircraft competition speed engine gas compared 38 difference fuel fuel rating rival jet comparison usage consumption rivals competitors competitor compare compare airbus airbus ##38 ##38
90_4	a same each version ##0 similar ship model size aircraft engine flight compared difference versions truck cargo jet comparison boeing competitor compare airbus ##38 737 747 747 freighter freighter
90_5	a not no because why production produced stop stop ##0 1997 aircraft stopped stopped flight failed destroyed refused 38 crash ceased error manufactured manufacturer invented discontinued defunct airbus airbus ##38 ##38
90_6	a was with version ##0 similar aircraft competition response response flight proposed pilot reaction compete responded rival competing respond manufacturer boeing boeing competitor airbus ##38 ##38
90_7	new more best better better version version ##7 model aircraft flight tower perfect versions 77 77 latest latest jet hybrid toy boeing boeing newest
90_8	8 9 version ##7 ##x similar aircraft flight difference difference plane differences blade 77 77 jet boeing boeing
91_1	##r used general role data data security purpose purpose protection protect regulations database regulation accounting regulatory gdp gdp
91_2	##r general different union european europe data data security protection protect difference 46 95 regulations eu database regulation accounting regulatory differ gdp gdp ec directive acronym harmon
91_3	society social social private network technology security computer effect effects impact communication threat cloud cloud cloud networks computers clouds consequences privacy privacy tracking computing implications implications networking implication
91_4	##i ##i ##r general information considered oh range data personal protection protect defined internet identity address web ian profile identify regulations personally database regulation identification protocol id regulatory addresses identifying ip ip gdp gdp pi pi acronym
91_5	##r us company general big data security industry required companies protection usa protect marketing adaptation regulations database regulation accounting tracking ibm regulatory compliance adjust gdp gdp adapt workplace
91_6	no tell social social private network security issue issues issues problems concerns networks profile topics ok ok facebook privacy privacy consent tracking anonymous networking bullying
91_7	for their up get give give social social return return private network giving protection freedom gain users users user networks surrender facebook privacy privacy consent fraud anonymous networking hacker
91_8	society social social network network anger mental warning warning networks abuse symptoms symptoms anxiety withdrawal addiction addiction networking networking bullying loneliness addict
92_1	##s no help help arm shoulder shoulder protection treatment shoulders shoulders wearing injury injury benefit injuries injuries recovery therapy recover recover prevention heal trauma brace brace tori tori
92_2	would some could help shoulder shoulder shoulders injury benefit technique injuries exercise recovery therapy lifting healing recover prevention heal exercises exercises rehabilitation distraction
92_3	other similar shoulder shoulder shoulders circle injury besides technique injuries exercise exercise therapy rings circles circles exercises exercises drill distraction pendulum pendulum
92_4	you when if know your tell feel shoulder shoulder shoulder whether pain pain serious serious serious shoulders shoulders injury dangerous determine seriously severe painful diagnosis seriousness
92_5	you when before should should young soon important considered date shoulder shoulder shoulder shoulders shoulders injury consider consider shouldn surgery surgery considering appropriate lifting surgeon consideration deciding timing surgical
92_6	other way shoulder shoulder pain pain treatment ways shoulders shoulders alternative extreme extreme exercise therapy treat painful prevention heal treatments distraction
92_7	at you your office stop stop shoulder shoulder pain step hurt shoulders shoulders injury desk desk prevent remove exercise lifting painful prevention hurting distraction workplace
92_8	for help office role standing standing stand shoulder shoulder pain treatment shoulders shoulders desk desk advantage benefit benefit benefits benefits exercise comfort therapy painful distraction
93_1	king king tell owned owner restaurant buy purchase franchise franchise exclusive acquisition buying mcdonald entrepreneur purchasing burger burger fran hamburger
93_2	no no company open king king information yes owned opening acquired restaurant franchise franchise exclusive acquisition merger restaurants mcdonald competitor burger burger nope fran hamburger
93_3	there no any king king support support money initially financial financial cost supported offer initial initial supporting funding restaurant finance franchise franchise fee restaurants mcdonald fees burger burger fran hamburger
93_4	make king king money usually pay owner price typically restaurant typical arena owners profit franchise franchise revenue employee rent mcdonald salary burger burger fran hamburger
93_5	you be no more best king king business better independent independent independent owned owner opportunity restaurant owners franchise franchise restaurants entrepreneur burger burger fran hamburger
93_6	team company club help sure support support support give role provided provide provide supported offer supply supporting supporting restaurant franchise franchise franchise exclusive fran fran
93_7	king king process process owned restaurant buy purchase processes franchise franchise ok buying mcdonald entrepreneur burger burger startup fran hamburger
94_1	was became started started history board founded start movement mountain dance ice horse sport snow snow snow origin ##board ##board invented boarding skating invention ##boarding ##boarding
94_2	were won games award board win 1998 1998 1997 event events medal mountain ice champion winner winter expected olympics olympic snow snow winners interesting ##board ski skating skiing ##boarding
94_3	- in ##s band board snow snow blade ##board binding binding shaw fabric bind strap strap obstacle straps
94_4	in band board instead similar style method alternative alternative snow snow pattern technique blade styles binding binding shaw ski fabric bind alternatives strap strap obstacle straps ##boarding
94_5	for ##s you first first time other need need things thing board start else required initially equipment initial snow snow besides besides clothing blade ##board binding binding ski skating drill bind bind brace obstacle ##boarding
94_6	you can how get started himself board start training myself coach starting train step teacher learning teaching pilot yourself learn snow snow snow skills riding ##board teach exercise skill ski skating certification skiing drill audition tutor ##boarding
94_7	around best best park board start training tour mountain ##ner begin challenge sport snow snow seattle seattle ##board ski terrain slope slopes skiing ##ners ##boarding
94_8	other do park things thing tour sports mountain hotel activities visit mount mount challenge sport trail bachelor bachelor golf ski ski skiing
95_1	how process process step transport organized environmental clean agriculture waste waste waste processes processing processing pollution filter trash garbage garbage processed processed dump recycling recycled
95_2	fire effect effects environment environment impact environmental agriculture burning burning interesting interesting waste waste destruction burn affect consequences pollution trash garbage garbage fascinating recycling
95_3	because why process ##ion ##ation effect slow slow environmental reduce waste waste destruction organic organic gravity compact compact pollution filter garbage bio ##grad recycling leach
95_4	how water process step clean reform stream waste filter drain bunker recycling recycling sewage sewage sewage recycled recycled recycled sewer sewer leach wastewater rec
95_5	##ing than nature problem com pro pro ##ard environmental difference clean advantage vs waste con pollution trash garbage garbage upside recycling recycling ##post ##post disadvantage recycled rec
95_6	more tell ##able ##de plastic plastic slim bio bio ##grad ##grad patented recycling ##grade plastics plastics polymers
95_7	made made how make created process ##able ##able ##de step metal plastic plastic manufactured manufactured fabric filter bio bio ##grad ##grad patented recycling ##grade plastics plastics polymers
95_8	used make use process ##able ##de step create oil oil harry solution plastic manufactured fabric corn corn bio ##grad recycling recipe ingredient plastics plastics
96_1	made make ##u japanese japanese japan japan dance step step create ##kin ##kin kim ##ik ##ik ya ya recipe
96_2	for no other can used use ##u mix ##kin ##kin ##ik ##ik ya ya foods dish dishes sauce sauce flavor recipe recipes
96_3	best ##u club park japan hotel korea restaurant ##kin kim ##ik ##ik tokyo tokyo restaurants restaurants ya ya anime
96_4	three many club ##in star japan hotel stars restaurant tokyo tokyo ##shi ##shi cafe restaurants michel michel su fuji
96_5	you make book order food japan japan hotel step step create travel kitchen dinner dinner restaurant request tokyo tokyo button restaurants meal invitation reservation menu waiter reservations reservations recipe catering
96_6	there other do things thing food japanese japan japan hotel activities beyond garden beside visit asia opportunity eat fun fun besides besides restaurant aside tokyo tokyo interesting eating meal anime ritual distraction
96_7	new than city york york building live living japan cost francisco urban price compared difference tokyo tokyo spending resident ny manhattan comparison rent compare
96_8	work company international law working money japan japan foreign foreign job companies pay firm lawyer tokyo tokyo clerk employee firms salary salary
97_1	team football competition champion pennsylvania champions pittsburgh pittsburgh pittsburgh rival rival opponent rivals rivals competitors rivalry competitor steelers steelers
97_2	between team game football games match sports famous stadium champion pennsylvania notable vs baltimore baltimore pittsburgh pittsburgh raven steelers steelers ravens ravens brawl
97_3	team football important moment significant famous stadium notable notable moments moments pittsburgh rival touchdown raven rivalry feud steelers steelers ravens ravens brawl
97_4	he his against team game 2008 football games championship 1997 championships stadium champion pass bowl nfl vs ##lu ##lu playoff touchdown ##ama ##ama raven afc afc tackle pol pol pol ravens ravens interception interception interceptions seizure intercept nfc
97_5	he his said football return return victory champion score ##lu ##lu touchdown touchdown ##ama ##ama touchdowns pol pol interception interception interceptions intercept
97_6	team football stadium pennsylvania concert ceremony pittsburgh pittsburgh celebration reception reception touchdown scandal pitt cheer steelers steelers receptions immaculate immaculate
97_7	3 3 three three river river football park changed happened stadium stadium failed destroyed happen refused arena rivers rivers crash demolished collapsed massacre scandal renovation demolition
97_8	team football defense defense defence defensive strategy scheme scheme pittsburgh pittsburgh defend strategies schemes defenses steelers steelers heinz
98_1	production production food food producer cost cost farm price environment environmental environmental agriculture costs manufacturing foods pollution nutrition greenhouse ##lizer
98_2	used much use water water water production production total oh producer amount volume tank manufacturing meat meat irrigation butcher butcher boiling
98_3	than used much use water water production total less less amount produce compared difference vs meat meat minimal timothy vegetables vegetables nutrition butcher vegetable vegetable boiling
98_4	being help living food environment environment animal environmental agriculture conservation benefit benefit benefits benefits adaptation diet lifestyle vega vega vegetarian vegetarian
98_5	be there no being any living health health issues problems dangerous concerned concern concern concerns concerns eating meat diet lifestyle vega vega considerations pest vegetarian vegetarian vegetarian
98_6	##s list families source source rich sources sources protein protein partners proteins proteins diet foods timothy nutrition vega vega ingredient vegetarian vegetarian
98_7	with ##s you me no can show show find tell give offer kitchen garden farm eat showing foods dishes vega vega nut nut recipe recipes recipes vegetarian vegetarian almond almond almond kitchens
98_8	made make step step create mix baker flour flour flour nut nut recipe baking ingredient dough homemade almond almond almond
99_1	high high blood blood blood highest frank breathing carbon carbon carbon elevated elevated dioxide dioxide dioxide deficiency hyper
99_2	you do should step treatment treatment ##nia ##nia exercise therapy treat treat intervention prevention heal cope distraction ##cap ##cap hyper hyper
99_3	for high high treatment treatment ##les drug lip therapy treat elevated diet intervention cure prevention treatments treatments medication diabetes cho cho ##terol ##terol
99_4	you high should increase rich ##les drink eat eat improve lip reduce benefit eating diet foods prevention supplement diabetes cho ##terol ##terol
99_5	different difference difference albert lip differences fat fat trans trans saturated saturated ##fat
99_6	##s help ##ted ##ura albert un un benefit benefit fat fat benefits benefits diet ##sat
99_7	like good oh food list ##ted source fish fish rich sources eat ##ura besides un fishing fat fat diet foods ##sat fishes
99_8	##s total type list ##ted oil oil types rich harry ##ura contained un contain fat fat foods olive olive ##sat ingredient
100_1	your off off mouth caused break cause cause teeth teeth causes chip chip ruin chips tooth tooth
100_2	can do done oh step treatment teeth teeth ##ping fixed ##ped surgery remove repair procedure fix fix specialist chip chip prevention dental tooth tooth dent dentist dentist dentistry
100_3	ve different structure crown crown difference difference owen dental decorative tooth stud ##neer ##neer dent tori crowns crowns
100_4	than how same different similar compared compared shape crown crown difference vs superior comparison comparison pierce dental tooth compare compare stud crowns crowns implant implant implant
100_5	##s one more than most best better less higher metal cost price types crown crown alternative expensive expensive fee pierce cheap dental dental tooth tooth cheaper brace pricing tori crowns crowns dentist implant implant
100_6	the royal cover covered protection wearing crown crown crown insurance insurance coverage coverage ins ins crowns crowns
100_7	royal cover covered protection wearing crown crown crown insurance benefit coverage coverage dental med crowns crowns medicare medicare
100_8	##s see show find list hospital view doctor facility showing insurance seattle seattle seattle doctors specialist clinic listing salon dental providers tooth pharmacy med dentist dentist dentistry medicare medicare medicare
101_1	s she church god christian religious religious religion religion personality donald donald islam lover activist trump trump trump nationality mel mel religions ##ania ##ania
101_2	was her she before before do did didn married married role wife done earlier previously relationship marriage marriage pre wedding donald trump trump scandal mel ##ania ##ania
101_3	she have has no children children daughter child marriage sons sons kids donald donald trump trump trump celebrity mel mel ##ania ##ania
101_4	he old old age age donald trump trump trump barron barron barron
101_5	don club president met meet meeting location hotel headquarters clubs restaurant donald donald trump trump kit kit booth kat kat mel ##ania kits
101_6	was her she did born became become career appeared 1997 debut model model date date models models designer donald trump trump celebrity mel modeling ##ania ##ania
101_7	first first united us us public public women president woman money lady lady pay pay congress paid usa usa spending ladies paying payment treasurer salary
101_8	she no public public money ##ka pay pay paid tax spending charity donald paying publicly ivan ivan payment trump trump trump treasurer salary
101_9	he his no public public money pay pay ##ner ##ner paid ##sh ##sh tax charity publicly payment jared jared salary ku ku
101_10	he his him do did house white white president role minister campaign ##ner ##ner ##sh ##sh ambassador activist jared jared trump cia ku ku
102_1	was united us started history social social founded start 1997 federal security security date date proposed usa retirement insurance ss ss invented ibm eligibility
102_2	was were no never social social federal security security required required proposed retirement insurance ss ss mandatory mandatory mandatory eligibility mandate compulsory mandated mandated
102_3	was first first first who got president received received social social security security acquired receive receive check check receiving ss ss invented ibm checks
102_4	was were government government started social social start 1997 federal security security earlier date date introduced proposed funding retirement loan insurance debt ss ss invented loans borrowed borrow borrowing borrowing
102_5	much due social social money money security security amount price retirement spending debt ss ss treasurer owed owe owe 2020
102_6	out out when will run run soon social social money money running bank fall security security date break drop retirement spending ss ss currency bankruptcy ##ple 2020 expired
102_7	out out when would if will once run social social money money bank security security effect happen retirement ss ss consequences currency fraud ruin wow wow bankruptcy ##ple expired
102_8	be no can social social social security security issue cannot broken permanent fixed fixed fixed retirement insurance temporary replacement ss ss repair fix fix fraud eligibility repaired cancel
102_9	% would will much keep social security increased increase increase amount price tax tax increasing retirement raise maintain spending ss ss taxes 2020 inflation solvent solvent
103_1	was were so did such because music song band death why live live important dead dead success famous influence powerful concert bands influenced influential influential controversial genre elite activist grateful grateful grateful decisive thankful
103_2	were no did because music song band death why live live record sound recorded dead dead allowed recording recording allow concert refused recordings recordings soundtrack ban grateful grateful grateful zombie thankful
103_3	# 1 had one one have did number number song death record hit hit 1997 dead dead success singer failed strike hits hits biggest soundtrack hitting grateful grateful grateful thankful
103_4	was were who group member song death president dead dead leader leader singer leaders leaders hero activist grateful grateful grateful massacre zombie thankful thankful
103_5	he his lost fingers fingers loss neck refused suffered finger finger drop injury lose lose surgery jerry jerry garcia garcia garcia
103_6	was he his film song aircraft relationship relationship actor flight marriage relations jerry jerry relationships garcia garcia jefferson jefferson airplane
103_7	he she about became character jack jack jack ##dy ##dy chase legend biography cassidy cassidy cassidy casa casa
103_8	by who so became song written written wrote artist author writer singer composer chase legend morris cassidy cassidy cassidy presley
103_9	he his did music john song written written wrote songs else writing novel writer bob write poem weir weir barlow barlow
103_10	were up did because song death why together dead dead relationship break break failed broken murder refused grateful grateful grateful reunion reunited zombie thankful breakup
104_1	who some well known known best research information information popular list author whom famous journal memory search widely retrieved scientists researchers scientist database archive invented ibm ##logist researcher retrieve hacker retrieval retrieval
104_2	he his did work research worked information information 1997 retrieved bruce bruce database researcher retrieve retrieval retrieval croft croft croft
104_3	are who some british british english research important important information information list uk key author whom famous journal memory britain britain journalist retrieved importance scientists researchers scientist pioneer database specialist archive ibm researcher retrieve retrieval retrieval
104_4	was his did system information information study studies systems theory memory retrieved ##don contributions contribution assessment database invented contribute evaluation algorithm ibm clever retrieve cyril cunning retrieval retrieval
104_5	were some ##an ##an research project study theory ##field ##field proposed projects critics critic criticism criticism criticized experimental experiment experiments cr criticisms criticisms
104_6	was did ##an ##an research information information modern study memory influence ##field ##field influenced retrieved initiative experimental affect experiment assessment database experiments evaluation algorithm ibm initiatives retrieve cr retrieval retrieval
104_7	is ##c ##c research information information technology memory retrieved database archive accounting algorithm researcher retrieve acronym retrieval retrieval tre tre tre
104_8	some ##c ##c 2016 past previous activities recent recent recently recently task task examples jobs latest tasks tasks responsibilities 2020 tre tre tre
104_9	- - e e e that late evidence discovered search electronic discovery discovery discovery document archive edgar
104_10	research role important information information parts collection test test memory analysis retrieved importance testing aspects components components collections component assessment database collect archive retrieve retrieval retrieval
104_11	music music research record information information sound songs mark musical memory quality analysis retrieved rating bench bench assessment database evaluation evaluation copyright algorithm ##mark ##mark retrieve evaluate retrieval retrieval ##marks
104_12	important important engine quality search search analysis web web importance engines measure measure measures measures marketing searching assessment database evaluation evaluation tracking algorithm evaluate optimization seo
104_13	##s important important quality online online search search internet web web importance measure searching assessment database evaluation evaluation tracking algorithm metric metric evaluate
105_1	was life black black started history police founded start 1997 matter matter campaign campaign date date lives murder matters activist campaigns massacre 2020
105_2	he death died tell shot kill martin martin gun murder killing shooting assault arrest murdered convicted massacre tray tray ##von ##von
105_3	was he his him because why george george trial murder refused accused activist convicted convicted scandal fraud conviction acquitted acquitted zimmerman zimmerman zimmerman
105_4	he his death died michael michael michael brown brown brown changed happened murder happen refused suffered injury crash convicted scandal tragic
105_5	""" who life called name black black named named movement movement leader matter matter author lives renamed matters movements activist massacre luther"
105_6	was were us life black black led movement matter matter lives response usa reaction reaction matters movements protest respond activist massacre reactions epidemic
105_7	life blue blue move movement movement matter matter lives lives matters movements protest activist
105_8	he were because death why died killed die murder argentina carlos murdered liu liu rafael rafael ramos ramos wen ##jian
105_9	other life black black led others else movement movement matter matter lives promoted inspired matters movements factors protest activist mo motivated motivation racism motive ##tiv
